,0
317, I was thinking Tupperware probably also sells it no 
318, I don t recall seeing it Tupperware but maybe 
319, uh uh breath if they have like a two tiered one 
320, yeah 
321, because that would save a lot of space and you know my cabinets are
322, very high and things are always xxx distortion 
323, I think the two that I have is a two tier that I took apart 
324, oh really 
325, yeah 
326, because my the shelves are relat eh uh 
327, oh your shelves are high 
328, not so high but they re 
329, yeah 
330, they re pretty high one from the other 
331, yeah 
332, nd so so what happens is to maximize the space everything s on
333, jumbled on top of everything else 
334, uhhuh okay I can look 
335, and then it s behind and it s very far it s just i whatever 
336, yeah all right 
337, okay and so they also I wanted to ask you do you go to these
338, secondhand stores some or you go only when you have a free
339, distortion 
340, Sometimes 
341, What 
342, recha could use some recha could use some winter jumpers 
343, Wint jump 
344, She has polo shirts jumpers because she has polo shirts galore 
345, I always look for jumpers but it s not a common thing because most
346, kids wear pants 
347, It s not common 
348, right uhhuh okay 
349, ll right but what size is she 
350, it s not she has 
351, three t four t 
352, breath n no for sure four t even five t and I could always hem
353, it 
354, okay right 
355, th all the dresses that she s wearing the smallest is four t the
356, biggest is six t laughs 
357, okay 
358, jumpers all right 
359, we can look for them 
360, but uh know I could always hem distortion them 
361, yeah 
362, maybe some are 
363, or if not I mean 
364, yeah sometimes Osh Kosh makes 
365, If they have it 
366, oh yeah I got one nice one Mindy my sister in law Mindy when Sarah
367, was born gave me a very nice blue 
368, yeah 
369, uhhuh 
370, standard I think it s Osh Kosh stuff g um jumper so it s a she
371, has a ton of polo shirts because the ones from last year still fit
372, her 
373, oh uhhuh 
374, so you know I 
375, you were like that you didn t get wider on top 
376, uhhuh well I was a little kid 
377, you had a dress that Oma bought you 
378, and it kept you kept growing but it didn t get tight on you on top 
379, 
380, laughs 
381, So finally breath I made it into a dropped waist dre it was a
382, blue 
383, dress with a white ruffle laughs I bought a blue and white
384, checkered piece of material and I made a drop 
385, oh and you made a skirt laughs 
386, breath It was a dropped waist dress laughs and a ho 
387, breath Well if you don t see an laughs 
388, What 
389, breath I was saying if you don t see any sisters in sight so you
390, could you know laughs 
391, breath right no no sisters xxx laughs 
392, It it this is another one of your latest so what for let her wear
393, it 
394, Exactly laughs but I wouldn t wasn t ready to give up this nice
395, dress yet 
396, this dress uhhuh 
397, breath you know I called Chayita yesterday and I said if anybody
398, knows about this deal probably she does because you told me
399, Missus Rubin xxx 
400, Her mother told me about it 
401, Right but she didn t know anything about it I was sure she spoke
402, to her mother for a half an hour last week laughs 
403, Her mother didn t call her 
404, and she doesn t know anything about it 
405, huh 
406, So what s the whole idea what are they trying to 
407, They re studying l eh it s for educational purposes 
408, meaning do I sound educated 
409, no 
410, laughs 
411, laughs 
412, Too bad breath I m not going back to school 
413, it s too bad 
414, Well you go every day 
415, End
416,
