,0
257, n school prep as prep like det art a n gerund step PRESP n stone
258, inf to v get prep into det art the n program 
259, gra SU J UX SU J ROOT JCT MOD PO J JCT
260, JCT DET MOD PO J INF XJCT JCT
261, DET PO J PUNCT
262, channel noise uhhuh channel noise 
263, mor co uhhuh 
264, gra INCROOT PUNCT
265, like you know that you don t have it s not 
266, mor prep like pro per you v know pro rel that pro per you
267, mod do neg not v have pro per it cop be S neg not 
268, gra LINK SU J ROOT LINK SU J UX NEG
269, COMP SU J COMP NEG PUNCT
270, as rigorous an application process and all that 
271, mor prep as adj rigorous det art a n application n process coord and
272, qn all pro dem that 
273, gra INCROOT MOD DET MOD PO J CONJ QU NT
274, COORD PUNCT
275, mhm 
276, mor co yes 
277, gra INCROOT PUNCT
278, stuff 
279, mor n stuff 
280, gra INCROOT PUNCT
281, mhm mhm 
282, mor co yes co yes 
283, gra COM INCROOT PUNCT
284, right so 
285, mor adv right adv so 
286, gra JCT INCROOT PUNCT
287, you don t embarrass us and then they were like what s your grade
288, point average and I told them they were like well that sounds 
289, mor pro per you mod do neg not v embarrass pro obj us coord and
290, adv tem then pro sub they cop be P ST co like pro int what cop be S
291, det poss your n grade n point n average coord and pro sub I
292, v tell P ST pro obj them pro sub they cop be P ST co like n well
293, pro rel that n sound PL 
294, gra SU J UX NEG ROOT O J LINK JCT SU J
295, CJCT COM SU J PRED MOD MOD
296, MOD PRED LINK SU J CJCT O J
297, SU J COMP COM PRED LINK CMOD
298, PUNCT
299, about like what we re looking for dadadada b 
300, mor adv about prep like pro int what pro sub we aux be PRES
301, part look PRESP prep for bab dadadada 
302, gra INCROOT JCT LINK SU J UX CPO J JCT
303, PO J PUNCT
304, you don t embarrass us 
305, mor pro per you mod do neg not v embarrass pro obj us 
306, gra SU J UX NEG ROOT O J PUNCT
307, I know breathes 
308, mor pro sub I v know 
309, gra SU J ROOT PUNCT
310, kiss my butt laughs 
311, mor v kiss det poss my n butt 
312, gra ROOT MOD O J PUNCT
313, so then 
314, mor adv so adv tem then 
315, gra JCT INCROOT PUNCT
316, breathes channel noise 
317, I get this letter we re sorry you have not been accepted to the
318, graduate level 
319, mor pro sub I v get pro dem this n letter pro sub we aux be PRES
320, adj sorry pro per you v have neg not aux be P STP part accept P STP
321, prep to det art the adj graduate n level 
322, gra SU J ROOT DET O J SU J UX POSTMOD
323, SU J CMOD NEG UX COMP JCT DET
324, MOD PO J PUNCT
325, channel noise oh no why 
326, mor co oh co no adv int why 
327, gra COM COM ROOT PUNCT
328, you have been accepted for the undergraduate and I m like I was
329, devastated 
330, mor pro per you v have aux be P STP part accept P STP prep for
331, det art the adj undergraduate coord and pro sub I aux be S
332, conj like pro sub I aux be P ST S part devastate P STP 
333, gra SU J ROOT UX COMP JCT DET PO J
334, CONJ SU J UX LINK SU J UX
335, COORD PUNCT
336, oh no 
337, mor co oh co no 
338, gra COM INCROOT PUNCT
339, I was devastated 
340, mor pro sub I aux be P ST S part devastate P STP 
341, gra SU J UX ROOT PUNCT
342, I m sorry honey 
343, mor pro sub I cop be S adj sorry n honey 
344, gra SU J ROOT MOD PRED PUNCT
345, yeah well it then I went in I was like I went in to work and I m
346, like loud breath laughs 
347, mor co yeah adv well pro per it adv tem then pro sub I v go P ST adv in
348, pro sub I aux be P ST S co like pro sub I v go P ST adv in inf to
349, v work coord and pro sub I cop be S prep like 
350, gra COM JCT SU J JCT SU J ROOT JCT
351, SU J UX COM SU J COMP JCT INF
352, XJCT LINK SU J CJCT JCT PUNCT
353, laughs 
354, laughs at work spoken while laughing breathes 
355, mor prep at n work 
356, gra INCROOT PO J PUNCT
357, laughs 
358, and um one of my coworkers was like look 
359, mor coord and det num one prep of det poss my n coworker PL
360, cop be P ST S prep like co look 
361, gra LINK SU J NJCT MOD PO J ROOT JCT
362, PO J PUNCT
363, if what ha what probably happened is they didn t like the classes
364, that you had 
365, mor conj if pro int what det int what adv probable dadj LY
366, part happen P STP cop be S pro sub they mod do P ST neg not co like
367, det art the n class PL pro rel that pro per you part have P STP 
368, gra LINK LINK LINK JCT SU J ROOT SU J
369, UX NEG PRED DET O J LINK SU J
370, CMOD PUNCT
371, breathes and they wanted you to have particular classes that they
372, deemed appropriate 
373, mor coord and pro sub they v want P ST pro per you inf to v have
374, n particular n class PL pro rel that pro sub they v deem P ST
375, adj appropriate 
376, gra LINK SU J ROOT O J INF XMOD MOD O J
377, LINK SU J CMOD JCT PUNCT
378, mm breathes 
379, bingo it s all like 
380, mor n bingo pro per it cop be S adv all prep like 
381, gra JCT SU J ROOT JCT JCT PUNCT
382, great 
383, mor adj great 
384, gra INCROOT PUNCT
385, cultural anthropology that I ve had 
386, mor adj cultural n anthropology pro rel that pro sub I aux have
387, part have P STP 
388, gra MOD INCROOT LINK SU J UX CMOD PUNCT
389, uhhuh 
390, mor co uhhuh 
391, gra INCROOT PUNCT
392, breathes 
393, channel noise 
394, no physical anthropology no archaeology breathes 
395, mor qn no adj physical n anthropology qn no n archaeology 
396, gra QU NT MOD INCROOT QU NT O J PUNCT
397, uhhuh 
398, mor co uhhuh 
399, gra INCROOT PUNCT
400, and I went and I went in and I talked to them and they were like
401, eh you kn you know they said that that s what it was I was like
402, previous three words whispered 
403, mor coord and pro sub I v go P ST coord and pro sub I v go P ST prep in
404, coord and pro sub I v talk P ST prep to pro obj them coord and
405, pro sub they aux be P ST co like pro per you pro per you v know
406, pro sub they v say P ST pro rel that pro dem that cop be S
407, pro int what pro per it cop be P ST S pro sub I cop be P ST S
408, prep like 
409, gra LINK SU J ROOT LINK SU J CJCT JCT
410, LINK SU J CPO J JCT PO J CONJ
411, SU J UX COM SU J SU J COORD
412, SU J COMP LINK SU J COMP LINK
413, SU J PRED SU J COMP JCT PUNCT
414, uh ah 
415, channel noise meanwhile I had like 
416, mor adv meanwhile pro sub I v have P ST co like 
417, gra JCT SU J ROOT COM PUNCT
418, channel noise 
419, spent the night crying previous word spoken while laughing 
420, laughs 
421, mor v spend P ST det art the n night part cry PRESP 
422, gra ROOT DET O J XJCT PUNCT
423, laughs going I m not good enough they don t like me laughs 
424, mor part go PRESP pro sub I cop be S neg not adj good adv enough
425, pro sub they mod do neg not v like pro obj me 
426, gra LINK SU J SU J NEG PRED JCT SU J
427, UX NEG ROOT O J PUNCT
428, breathes it was horrible I was like fuck that 
429, mor pro per it cop be P ST S adj horrible pro sub I cop be P ST S
430, prep like v fuck pro dem that 
431, gra SU J ROOT PRED SU J CJCT JCT PRED
432, O J PUNCT
433, breathes 
434, oh 
435, mor co oh 
436, gra INCROOT PUNCT
437, ugh 
438, mor co ugh 
439, gra INCROOT PUNCT
440, breathes I felt terrible 
441, mor pro sub I v feel P ST adj terrible 
442, gra SU J ROOT JCT PUNCT
443, yeah you should 
444, mor co yeah pro per you mod should 
445, gra COM SU J ROOT PUNCT
446, never believe that you are such a good student 
447, mor adv never v believe pro rel that pro per you cop be PRES qn such
448, det art a adj good n student 
449, gra JCT ROOT LINK SU J COMP QU NT DET
450, MOD PRED PUNCT
451, smacks lips channel noise 
452, I mean even at Earlham you were a good student 
453, mor pro sub I v mean adv even prep at n prop Earlham pro per you
454, cop be P ST det art a adj good n student 
455, gra SU J ROOT JCT JCT PO J SU J CJCT
456, DET MOD PRED PUNCT
457, you got 
458, mor pro per you v get P ST 
459, gra SU J ROOT PUNCT
460, I know 
461, mor pro sub I v know 
462, gra SU J ROOT PUNCT
463, good stuff going for you you know 
464, mor adj good n stuff part go PRESP prep for pro per you pro per you
465, v know 
466, gra MOD SU J XJCT JCT PO J SU J ROOT
467, PUNCT
468, channel noise well it s just like this like after being out of it
469, for a year 
470, mor n well pro per it aux be S adj just v like pro dem this conj like
471, prep after n being adv out prep of pro per it prep for det art a
472, n year 
473, gra LINK SU J UX JCT ROOT O J PUNCT
474, INCROOT PO J JCT JCT PO J JCT
475, DET PO J PUNCT
476, channel noise 
477, and uh 
478, mor coord and 
479, gra INCROOT PUNCT
480, it s not something you lose laughs 
481, mor pro per it cop be S neg not pro indef something pro per you v lose
482, 
483, gra SU J ROOT NEG PRED SU J CMOD PUNCT
484, oh I feel like laughs I have 
485, mor co oh pro sub I v feel conj like pro sub I v have 
486, gra COM SU J ROOT LINK SU J CJCT PUNCT
487, laughs I mean your brain 
488, mor pro sub I v mean det poss your n brain 
489, gra SU J ROOT MOD O J PUNCT
490, breathes feel like I m getting channel 
491, mor v feel conj like pro sub I aux be S part get PRESP 
492, gra ROOT LINK SU J UX CJCT PUNCT
493, I feel like I m getting stupid laughs 
494, mor pro sub I v feel conj like pro sub I aux be S part get PRESP
495, adj stupid 
496, gra SU J ROOT LINK SU J UX COMP PRED
497, PUNCT
498, breathes xxx 
499, may have to like take it out and polish it once in a while to keep
500, it up to date 
501, mor mod may v have inf to co like v take pro per it adv out coord and
502, v polish pro per it adv once prep in det art a n while inf to v keep
503, pro per it adv up prep to n date 
504, gra UX ROOT INF COM COMP O J JCT CONJ
505, COORD O J JCT JCT DET PO J INF
506, COMP O J JCT JCT PO J PUNCT
507, channel noise yeah yeah 
508, mor co yeah co yeah 
509, gra COM INCROOT PUNCT
510, but laughs 
511, mor conj but 
512, gra INCROOT PUNCT
513, yeah 
514, mor co yeah 
515, gra INCROOT PUNCT
516, still there laughs 
517, mor adv still adv there 
518, gra JCT INCROOT PUNCT
519, smacks lips breathes so but I I mean like it r I mean it
520, really hurt 
521, mor adv so conj but pro sub I pro sub I v mean prep like pro per it
522, pro sub I v mean pro per it adv real dadj LY v hurt ZERO 
523, gra JCT LINK SU J SU J ROOT JCT PO J
524, SU J CJCT O J JCT COMP PUNCT
525, channel noise 
526, oh honey I m sorry 
527, mor co oh co honey pro sub I cop be S adj sorry 
528, gra COM COM SU J ROOT PRED PUNCT
529, it really hurt 
530, mor pro per it adv real dadj LY v hurt ZERO 
531, gra SU J JCT ROOT PUNCT
532, but I m fine now because I know that they re just it s just because
533, they re snobs laughs 
534, mor conj but pro sub I cop be S adj fine adv now conj because
535, pro sub I v know pro rel that pro sub they aux be PRES adv just
536, pro per it aux be S adj just conj because pro sub they cop be PRES
537, n snob PL 
538, gra LINK SU J ROOT PRED JCT LINK SU J
539, CJCT LINK SU J UX JCT SU J
540, UX COMP LINK SU J CMOD PRED
541, PUNCT
542, mm laughs 
543, laughs 
544, laughs well that s what you get living in Philadelphia girl
545, laughs 
546, mor co well pro dem that cop be S pro int what pro per you v get
547, part live PRESP prep in n prop Philadelphia n girl 
548, gra COM SU J ROOT LINK SU J PRED XJCT
549, JCT MOD PO J PUNCT
550, channel noise 
551, laughs it doesn t have to do with Philadelphia it has to do with
552, the university of Pennsylvania being an ivy league distortion 
553, school 
554, mor pro per it mod do S neg not v have inf to v do prep with
555, n prop Philadelphia pro per it aux have S inf to v do prep with
556, det art the n university prep of n prop Pennsylvania
557, n gerund be PRESP det art a n ivy n league n school 
558, gra SU J UX NEG ROOT INF COMP JCT PO J
559, SU J UX INF COMP JCT DET
560, PO J NJCT PO J NJCT DET MOD
561, MOD O J PUNCT
562, e exactly 
563, mor adv exact dadj LY 
564, gra INCROOT PUNCT
565, channel noise 
566, exactly that s what you get for living in Philadelphia 
567, mor adv exact dadj LY pro dem that cop be S pro int what pro per you
568, v get prep for n gerund live PRESP prep in n prop Philadelphia 
569, gra JCT SU J ROOT LINK SU J PRED JCT
570, PO J JCT PO J PUNCT
571, xxx 
572, mm being around ivy league schools man 
573, mor n gerund be PRESP prep around n ivy n league n school PL n man 
574, gra INCROOT JCT MOD MOD MOD PO J PUNCT
575, laughs breathes coughs 
576, channel noise 
577, breathes coughs there are a couple of different places I could
578, live where that would breathes you know I could be at 
579, mor adv there cop be PRES det art a n couple prep of adj different
580, n place PL pro sub I mod could v live pro rel where pro dem that
581, mod will COND pro per you v know pro sub I mod could cop be prep at
582, 
583, gra SU J ROOT DET PRED NJCT MOD PO J
584, SU J UX CMOD LINK SU J UX
585, SU J COMP SU J UX COMP JCT
586, PUNCT
587, channel noise 
588, temple which is not eh an ivy league school 
589, mor n temple pro rel which cop be S neg not det art a n ivy n league
590, n school 
591, gra INCROOT LINK CMOD NEG DET MOD MOD
592, PRED PUNCT
593, laughs 
594, breathes 
595, that s true breathes 
596, mor pro dem that cop be S adj true 
597, gra SU J ROOT PRED PUNCT
598, channel noise 
599, but 
600, mor conj but 
601, gra INCROOT PUNCT
602, so 
603, mor co so 
604, gra INCROOT PUNCT
605, you live in Philadelphia so breathes you re going to go to
606, university of Penn laughs
607, from you re to Penn spoken with a laugh 
608, mor pro per you v live prep in n prop Philadelphia conj so
609, pro per you aux be PRES part go PRESP inf to v go prep to
610, n university prep of n prop Penn 
611, gra SU J ROOT JCT PO J LINK SU J UX
612, CJCT INF COMP JCT PO J NJCT
613, PO J PUNCT
614, channel noise 
615, laughs breathes 
616, channel noise 
617, mhm so 
618, mor co yes co so 
619, gra COM INCROOT PUNCT
620, but that s that s my major story channel noise 
621, mor conj but pro dem that cop be S pro rel that cop be S det poss my
622, n major n story 
623, gra LINK SU J ROOT LINK COMP MOD MOD
624, PRED PUNCT
625, that s the story so now you re in this physical anthropology class
626, 
627, mor pro dem that cop be S det art the n story adv so adv now
628, pro per you cop be PRES prep in pro dem this adj physical
629, n anthropology n class 
630, gra SU J ROOT DET JCT JCT NJCT SU J
631, PRED JCT DET MOD MOD PO J PUNCT
632, yeah which is r I was kind of like okay it s going to be really
633, scientific and breathes 
634, mor co yeah pro int which cop be S pro sub I aux be P ST S adj kind
635, prep of co like adj okay pro per it aux be S part go PRESP inf to
636, cop be adv real dadj LY adj scientific coord and 
637, gra COM SU J ROOT SU J UX PRED JCT
638, COM MOD SU J UX CPO J INF
639, COMP JCT PRED CONJ COORD
640, hm channel noise 
641, End
642,
