,0
319, like aid or something it got cut off because 
320, uhhuh 
321, from Temple 
322, or not I I don t 
323, sh I didn t get 
324, well from his dad see 
325, I think I think maybe that I think because he turned eighteen 
326, go ahead 
327, right 
328, oh okay right 
329, or whenever he did turn eighteen 
330, right right 
331, right 
332, I think that s when it was cut off 
333, see he was saying that they were having a little li like a little
334, bit of problems but 
335, I guess they got it straightened out or whatever 
336, mhm 
337, I don t know again he 
338, dude I can only imagine I re I feel real sorry for him 
339, it s tough and I can 
340, yeah 
341, I don t know I I 
342, you know it s like you got to you know like the Pakistani woman man
343, 
344, like she ain t no 
345, you know this ain t this ain t a bad thing you know because my mom
346, is the same way 
347, yeah 
348, she s not uh 
349, from what I gather from what I m assuming 
350, from that one time I met her she s not very uh 
351, uh 
352, I don t want to say educated but doesn t know 
353, the real life things you know 
354, yeah 
355, where are the deeds kept 
356, where s the car ke car stuff kept you know 
357, yeah 
358, bank account things like that 
359, yeah 
360, and to be honest with you my mom doesn t even know it 
361, yeah 
362, I know it though 
363, my dad taught me all that stuff 
364, uhhuh 
365, I know where everything is 
366, and uh 
367, you know 
368, yeah 
369, I don t know if how close he was with his dad if he know if he knew
370, all that stuff 
371, yeah 
372, Either which way you know just because I know doesn t mean shit you
373, know that s a tough situation 
374, yeah 
375, that s hard to deal with you know 
376, mhm 
377, at eighteen or whatever he was sixteen that s tough you know 
378, yeah 
379, I know I ca I know it s definitely really tough and inhales 
380, no questioning it 
381, no questioning 
382, yeah he exhale 
383, If I tried to put myself in that position man 
384, sh 
385, I d lose it 
386, yeah oh yeah 
387, I wouldn t be in school 
388, I don t I 
389, I d be I d be off for a while 
390, oh yeah laughs I d be off too 
391, laughs 
392, It s tough 
393, it s tough 
394, hm 
395, So how s everybody else your your sister your brother 
396, yeah they re all fine 
397, Possum is uh 
398, is he how s he s uh his remember 
399, his nads gonads are working good now 
400, laughs 
401, they re uh 
402, little accident 
403, the stitches are as the stitches are ge are uh slowly coming out
404, again 
405, like they did they re supposed to fall off you know 
406, He still has stitches there 
407, right they they come out though you know 
408, I mean it s been a while it s been months 
409, It ll take 
410, yeah it ll take six months before everything is totally healed 
411, wow 
412, and then uh he has another checkup with the uh 
413, a surgeon 
414, who did the surgery to check him out you know to make sure
415, everything is cool 
416, mhm 
417, and like it wasn t 
418, from what I understand from speaking to the doctor it wasn t life
419, threatening 
420, mhm 
421, it was just that he couldn t reproduce you know if something
422, serious happened 
423, sh that sucks dude 
424, and that would be you know for a 
425, xxx 
426, for a guy that hurts 
427, yeah laughs oh yeah 
428, but that you know that s good 
429, is is your s or no that s that 
430, dude did I tell you I got my bill 
431, for what oh your hand 
432, my hand 
433, No what how much 
434, twelve hundred bucks 
435, What 
436, twelve hundred bucks 
437, eh does your insurance cover it 
438, what happened was they sent me uh 
439, like you know like I m s xxx 
440, like they were trying to justify by saying like i 
441, like let s say you have a problem Mike 
442, mhm 
443, the first thing you do like they have rules you know they don t
444, just pay for everything they have rules you got to follow the rules
445, 
446, End
447,
