,0
176, yeah yeah breath So I just was so happy when I um you know
177, discovered that these ladies were from the same area where you are
178, and 
179, yeah 
180, called Peace and got the address and when they saw your address
181, they said oh they wanted to meet you breath and 
182, give you chance to meet some other people in the area and 
183, yeah 
184, so I m really pleased about that 
185, oh that s yeah 
186, yeah yeah 
187, So am I 
188, It was it was really good and as I said as you said in your your
189, letter to me you you saw possibilities you know just 
190, mhm 
191, for contacts and friendship 
192, mhm 
193, Everything and um 
194, yeah 
195, it you know it s rea it s it was really good and of course she
196, teaches theology that was another thing 
197, mm 
198, I m I Isabelle 
199, oh that s great 
200, nd I mean I was just amazed at all the stuff that she was telling
201, me she does 
202, uhhuh 
203, nd um but very down to earth too and e she gave us breath
204, a lot about the culture of the country and it was very very
205, worthwhile 
206, mm lipsmack oh I m delighted 
207, So and everything breath um h how are is there anybody you know
208, very very sick or you know I always I pray for these sick 
209, mm 
210, people like they say Karitas is not well 
211, Well she was up at the college today 
212, yeah 
213, She s 
214, How 
215, amazing 
216, She s so determined 
217, Gr okay yeah I got xxx 
218, ut I mean it is true she s not well but she s certainly keeping
219, going 
220, yeah okay and then nnette they said had gone down a lot gone
221, downhill 
222, yeah I haven t heard anything about her recently 
223, yeah yeah yeah 
224, Those were the 
225, oh 
226, two I wanted to uh you know I 
227, We had a little meeting last Sunday to plan for the Christology
228, workshop next summer and 
229, yeah 
230, a lot of ideas were shared and 
231, nd was nnette there 
232, No no no no 
233, No but 
234, ut it was the group of about twenty two S H C J from various
235, places 
236, oh really oh yeah 
237, nd of course Saturday was the Jubilees and there were over three
238, hundred people in the chapel 
239, yeah 
240, at Rosemont and for dinner and 
241, oh 
242, it was lovely it was just beautiful 
243, That s really become a really nice tradition 
244, mhm mhm 
245, isn t it the the the Jubilees and everything yeah 
246, yeah 
247, That s when Peggy called me that night 
248, oh that s right 
249, Peggy Dougherty 
250, That s right yeah 
251, nd and uh was telling me a little and I felt so bad I hadn t
252, written some of it but I did get letters off to them 
253, oh 
254, Notes off to them anyway 
255, oh 
256, with Don 
257, oh good 
258, So yeah and that was that was so good the mail down here is
259, terrible do you know last week I went to the fe s spa alegria s spa
260, main office 
261, mhm 
262, and I g uh I uh I don t know what point these letters came into
263, the office but they had been sent out June seventeenth 
264, oh 
265, I mean you know if it was more than two months to get here 
266, uhhuh 
267, in here it s just very disorganized 
268, Everything is disorganized that s why the lights are constantly
269, going out breath and the transportation is just eh but anyway he
270, Jon Ward lives through all of this 
271, mhm 
272, and xxx he loved it I mean he wants to come back and everything and
273, when he finishes 
274, mm 
275, his stint in Camden but 
276, Well that s why Isabel wanted to bring the letter to you because
277, she said you you would be a long time before you d get it otherwise 
278, 
279, yeah yeah and um and well anyway I wrote you a little note you ll
280, be getting it um 
281, oh oh nice 
282, through Don Ward 
283, oh 
284, uh you know he brought them all all with him today and
285, everything so um but anyway 
286, com power drill in background 
287, how um how are things going at the college with Peg 
288, Well you know she s worked very hard all summer and she s really
289, 
290, yeah 
291, taking every area and working from the ground up 
292, yeah 
293, and really rebuilding and 
294, nd if she s only an interim isn t she 
295, Well breath yes but I mean we re not xxx we re right we re just
296, focusing on what has to be done right now 
297, yeah the present 
298, and the kind of the long range planning that we have to do in
299, order to make what happens now happen 
300, Is she doing a good job 
301, oh marvelous 
302, oh I m so glad 
303, nd I mean there s so much respect for her I have not heard one
304, negative comment anywhere 
305, yeah oh good oh then I m I m so glad 
306, So I think that if we re going to make it it s going to be now 
307, yeah 
308, nd if we re not it s going to be now but everybody s just giving
309, everything to make it work out 
310, yeah yeah 
311, So we re hoping for the best 
312, yeah and how s the enrollment Roseanne 
313, Well it s not good 
314, yeah 
315, We have sixty freshman coming 
316, yeah and is that not good 
317, That s cor that s correct last year we had eighty and we were very
318, distressed at how small the number was 
319, oh my goodness oh yeah 
320, and this year we have sixty 
321, yeah 
322, So uh anyway we re really doing our utmost to do some creative
323, planning to reverse that trend for next year 
324, yeah yeah 
325, So Well unt Joyce it s been really nice to talk to you I we ve
326, gone over our half hour so laughs 
327, oh oh okay because on the last phone call they came in and told us
328, 
329, well that yeah that s what I was understood was going to happen so
330, 
331, yeah well anyway maybe they re anyone happened but anyway you re
332, just a a dear to have taken your time breath 
333, to call me because it s it s it s a big thrill for me laughs 
334, 
335, oh 
336, to talk to to our sisters it 
337, uhhuh 
338, really is so um I think you know we ll be in touch and you re
339, kind of as you said my liaison now with with uh Don Ward 
340, Well I ll be that and I guess you can be mine with the four ladies
341, Isabel and Lupita and there were two others 
342, Definitely and I I have Lupita s d you know name down 
343, uhhuh 
344, and yes Isabel did say she wanted to get all of them together
345, but I you know now I have another reason for talking to this
346, Guadalupe you know 
347, mhm 
348, and um and then I ll keep Jeff just in mind 
349, oh thank you 
350, nd your niece nne did you say her name was nne 
351, nne Dougherty 
352, yeah 
353, mhm 
354, That s neat 
355, mhm 
356, okay 
357, Well it s really nice to talk to you 
358, oh and take care 
359, nd xxx 
360, nd love to everybody 
361, okay 
362, okay 
363, nd we ll be in touch as time goes on 
364, okay Roseanne 
365, End
366,
