,0
229, yeah 
230, In March tha distortion 
231, Well actually we might not arrive in New York until pril first 
232, ut that s our last um 
233, That s the last date we have two reservations 
234, One gets us into New York like March twenty third and the other 
235, pril first 
236, so that s really soon 
237, Well it s pretty soon yeah I guess you could say 
238, mhm 
239, Well it was June before wasn t it 
240, It was supposed to be July actually the beginning of July and then
241, my sister um got engaged 
242, oh 
243, and they re getting married in the beginning of May 
244, so we realized that we couldn t afford to go and come back and go
245, back again 
246, mhm 
247, So um we decided we would leave um before Melissa turned two
248, which would save us a lot of money on airfare 
249, yeah oh that s good 
250, nd she turns two in pril 
251, In pril right 
252, So um also I m in my sister s wedding and she wants me to do all
253, this stuff like to have her show throw a shower 
254, lipsmack W I need like a month you know I need to be there by
255, the month before um what do you call it before the wedding before
256, the wedding 
257, huh 
258, so it need 
259, Well Paul and I are planning on driving to New York he s got a real
260, good friend in New York City 
261, nd that probably won t be until around then so maybe we can stop
262, by and say hi to you and Melissa 
263, mm 
264, uhhuh dishes well that would be nice 
265, That xxx distortion nice to see you guys 
266, uhhuh yeah what happened last summer I thought y um I tried to
267, call you at your grandmothers 
268, The xxx 
269, I couldn t go 
270, nd th 
271, uhhuh I couldn t get through anyway 
272, I couldn t leave I looked at the xxx 
273, You couldn t leave Michigan 
274, No I couldn t afford to go anywhere 
275, mhm 
276, Our rent is a little high 
277, re you working now 
278, oh yeah I work um in my dad s law office 
279, I m the secretary and I m going to go to law school 
280, mhm 
281, uhhuh 
282, you re going to go to law school 
283, yeah 
284, Next September 
285, Really 
286, mhm 
287, Wow 
288, I don t know where yet 
289, because I haven t gotten my LS T score back 
290, uh 
291, mhm hm you want to be a lawyer banging 
292, breath 
293, yeah 
294, yeah you d probably be a good lawyer 
295, Is this some a new idea or have you been thinking about this for a
296, while 
297, No 
298, yeah my whole life basically 
299, oh really 
300, yeah well my dad is a lawyer so 
301, yeah well I thought you wanted to do something with women s studies
302, or 
303, Well I want to do it all and law seems to be a good way 
304, laughs 
305, Just to go ahead and 
306, yeah 
307, apply some of that 
308, uhhuh 
309, I don t know what happens what about you have you gotten any job
310, offers or anything going on 
311, oh god you mean in merica 
312, yeah in New York 
313, No we re not even looking yet because nobody will offer you
314, anything unless they see you 
315, mhm 
316, You know so we re not going to start um dealing with that until
317, like January February 
318, That kind of thing 
319, ut 
320, I m not too worried about it I mean I can do I can teach or I can
321, um 
322, work in an office 
323, yeah that s true 
324, You know so it s really 
325, It s not something I m worried about ill s thinking about going
326, back to school 
327, mhm 
328, So 
329, For what 
330, Everything is for what 
331, for music 
332, mhm 
333, hm 
334, That s what he wanted to do isn t it 
335, yeah 
336, That ll be good 
337, ut he s playing in a band now here 
338, oh really 
339, yeah two nights a week he plays in a band they play in a club 
340, oh 
341, Wha 
342, What do they play 
343, oh they play jazz rock and roll sniff 
344, oh really 
345, yeah 
346, Wait I m go breath sneeze 
347, laughs 
348, sneeze 
349, sniff 
350, Sorry 
351, it s no bad xxx 
352, Did Yona tell did Yona tell you that I saw her 
353, Yes 
354, Isn t that weird 
355, Yona it s a friend of Yona and M Mordechai were here for dinner
356, tonight 
357, oh were they 
358, that was weird yeah they were just here they left just ten minutes
359, ago 
360, It was really strange I saw them walking down the street and it was
361, like I was confused you know I didn t know where I was for a second
362, 
363, uhhuh 
364, I thought distortion oh my god that s Yona I could tell by the
365, way she walked 
366, uhhuh 
367, xxx and Esther looks really good she s not as 
368, uhhuh 
369, little ugly thing anymore 
370, laughs 
371, I revised my opinion 
372, uhhuh no she s much cuter even Yona and Mordechai admit that she s
373, cuter than she was before 
374, yeah 
375, End
376,
