,0
193, could be a reaction because of the heat 
194, com line noise 
195, it was really it s it s very humid you know it s hot I mean
196, Tiberius is very hot too breath 
197, but it s dry and this is humid I don t know what s worse 
198, humid 
199, I think the humidity 
200, com line noise 
201, it s very uncomfortable distorted 
202, it s not humid in Tiberius in the summer 
203, it s dry no it s like Tel viv is humid 
204, com line noise 
205, yeah 
206, there was another 
207, did you hear distorted 
208, com line noise 
209, yes 
210, uh I can t believe it 
211, I was just going to say 
212, breath 
213, terrible I just heard it yesterday Menash was in Tel viv with the
214, kids 
215, he was for the day distorted 
216, he was but my distortion mother called yeah for like two days
217, breath my mother called um lipsmack 
218, um 
219, your mother in law distortion 
220, he called he called my mother no yesterday but it would ha he
221, called after this happened breath 
222, and I wasn t here my mo so I said what did well what did he say
223, maybe I should call and she said well she he called after this 
224, breath and um sh and he didn t say anything he just called
225, today also 
226, com line noise 
227, w w where was he with 
228, he was 
229, com line noise 
230, cousins 
231, com line noise 
232, it well he was with those yeah he was sleeping at Rishon Le Zion
233, but he was going he went to breath Superland 
234, ye 
235, it s a big big amusement park I was 
236, yeah 
237, were there breath 
238, and whatever just going around I don t know what to Gal got pierced
239, ears she she told me 
240, breath oh my god you re kidding me 
241, yeah I I called from Susan s because um 
242, lipsmack breath because it s cheap from Friday night right so I
243, was at Susan s house Friday night so I I I 
244, called T and T I asked how much it would be and I gave her the
245, money right there because you know 
246, com line noise 
247, yeah 
248, can t ask her breath so um just spoke like five or six minutes
249, it was ten dollars something it was like the medium price 
250, yeah 
251, wasn t the cheapest it was the medium breath 
252, yeah 
253, so uh because I knew where they would be then I knew if I call at
254, any other time like I I might get them I might not 
255, but I know they re at his mother s at nine o clock on Friday night
256, breath 
257, so Gal was so excited they sound so good ga Gal is all excited
258, she s 
259, xxx until she could get it out of her mouth she said I got my ears
260, pierced earrings breath 
261, xxx 
262, com line noise 
263, so I m going to get them uh each a pair of earrings Talya wants
264, too she just wasn t around when they did it to her 
265, was Talya had her ears pierced too 
266, n no I m saying she wants to she wasn t with them when they when
267, she got it done I don t know I don t know why she was distorted 
268, 
269, oh oh distortion yeah 
270, com line noise 
271, breath w Wucha took uh Gal 
272, com line noise 
273, oh distorted my god and she wasn t afraid 
274, she well she s really brave breath 
275, 
276, exp noise of moving phone 
277, she s yeah really brave 
278, com line noise 
279, xxx she s braver than Talya 
280, oh yeah she yeah distorted 
281, so the the little one is really speaking eli English here 
282, com line noise 
283, yes xxx distortion saying doggie ball bottle 
284, breath well when you get back you have to like 
285, I have to just continue but it s hard you xxx 
286, com ringing in background 
287, xxx 
288, start getting into this you know into the 
289, 
290, exp background noise at speaker s location perhaps kitchen utensils 
291, thing again breath it s not like Shera and Rick I wish it was you
292, know two English speaking xxx 
293, yeah but you know what Menacher is speaking so much better now I
294, can t get over him 
295, when did you hear him 
296, when we came in May distorted 
297, distortion you were there really breath 
298, you know my parents said oh he speaks English I says yeah he speaks
299, English I says he doesn t really speak English breath noise 
300, distortion xxx funny xxx breath laughs 
301, but I could see that he must have been studying 
302, well he didn t learn from me distortion oh he wan no he wants me
303, he keeps threatening I m going to take a 
304, course in English because you re not teaching me how could I teach
305, him breath 
306, breath well speak to him in English 
307, that s the thing but y y 
308, it s easier said than done y when you talk to someone that you re
309, living with you know and you want to get 
310, things done you know quickly and on the spot and you know breath
311, 
312, yeah that s true 
313, you know what I mean 
314, yeah 
315, it s easy y it s very easy to say but uh you can t imagine until
316, but 
317, noise 
318, lipsmack breath I mean I distortion 
319, oh I know people will yell at me why Claudio doesn t speak to me in
320, Spanish 
321, right 
322, you know so 
323, com line noise 
324, God willing you have distortion 
325, like xxx 
326, kids and I hope you would distorted 
327, yeah he ll speak to them in Spanish 
328, com line noise 
329, yeah so what s happening in that department when s the next thing 
330, 
331, static well I got to go Friday 
332, did you get your period distortion 
333, for an ultrasound yeah I did distortion 
334, after we spoke aw did you cry 
335, no 
336, no good 
337, no because noise 
338, okay 
339, I was noise breath you know it was late 
340, uhhuh 
341, it was thirty two days but 
342, oh 
343, um I thought maybe there would be some slight ch miracle that
344, something may happen laughs noise 
345, yeah I hoped it will distortion I m telling you I just 
346, breath distortion 
347, com line noise 
348, two girls that I work with 
349, com slight background noise 
350, went through these things and they have kids now you know 
351, com line noise 
352, so I m shooting up every night and 
353, com line noise 
354, uhhuh shooting up xxx distortion your tushie 
355, Friday breath Friday I got to go for the ultrasound 
356, in your tushie 
357, well in the morning and at night I give myself a shot in my 
358, mm oh my distorted 
359, stomach breath 
360, God oh my god 
361, and then at night Claudia gives the me a 
362, what does this do for the eggs 
363, breath um well the shot that I take morning and night holds off
364, the ovulation 
365, yeah 
366, and the shot at night promotes eggs egg gro f you know follicle
367, growth whatever 
368, uhhuh distorted 
369, so you got to do an ultrasound to what to see what 
370, to see how they re progressing if there s eggs there if they re big
371, enough 
372, com line noise 
373, wait a second this is being recorded Michelle 
374, I don t care they don t know me 
375, oh okay 
376, laughing breath 
377, do I know you 
378, breath do I know you 
379, breath sigh uh what else 
380, breath I ll tell them a joke yet 
381, this little boy 
382, oh distortion 
383, says to his mother to his father daddy how does mummy get pregnant
384, how does she have a baby breath 
385, well the mummy makes the eggs and the daddy makes the sperm and we
386, put them together breath and the mummy grows a a baby in her belly
387, breath 
388, yeah 
389, so the little boy says to his father well how does the sperm get
390, into her belly does do you put it in through her mouth breath 
391, breath 
392, so the father says only when she wants jewelry 
393, jewelry 
394, you don t get it 
395, um maybe I m not sure say 
396, oh eth 
397, com line noise 
398, oh distortion shit what 
399, only when she wanted jewelry like she ll give him a blow job only
400, if you know she wants something 
401, oh okay okay laughs 
402, oh oh eth 
403, laughs only if she wants 
404, you need an interpreter 
405, com line noise 
406, like diamonds and gold distortion I guess I have to have some
407, more experience 
408, oh my 
409, oh no 
410, you are f too much 
411, com line noise 
412, okay okay yeah yeah no because they call those the family jewels 
413, 
414, laughs 
415, so I didn t know if 
416, that had something to do with it or breath 
417, breath no no 
418, com line noise 
419, no I knew blow job I understood blow job breath 
420, laughs breath 
421, com line noise 
422, but I didn t know jewelry okay when she wants something when she
423, wants uh a diamond ring or something okay 
424, yeah right right 
425, okay 
426, breath 
427, breath 
428, okay 
429, sighs laughs 
430, breath 
431, so what else distortion how much more time do we have 
432, com child s voice in background 
433, anyway distorted 
434, how much more time I don t know they ll come on and give us the
435, little ding ding 
436, yeah 
437, oh so I m the one you called I m so thrilled distorted 
438, yeah 
439, I m so honored 
440, meanwhile I called you re just sitting down to dinner your mother
441, will shoot me 
442, End
443,
