,0
340, is it a s 
341, breath Honoring the dead 
342, Is it a fiesta sort of thing or is it kind of mournful 
343, Is it a fiesta 
344, sort of laughs 
345, Right 
346, I haven t been to it yet so I inhales 
347, oh that s right yeah laughs well xxx 
348, you know I m laughs sniff so it ll be my first exper 
349, uhhuh 
350, hm 
351, something to look forward to 
352, yes 
353, yes 
354, good 
355, laughs 
356, Well 
357, ny messages it s Rosemount 
358, End
359,
