,0
204, I said well she s got two two words brahim and brown 
205, laughs yeah right and what was the other language a language I
206, never heard of before 
207, distortion 
208, that some kid spoke 
209, Indonesian 
210, No Indonesian 
211, oh 
212, What s the name of the language 
213, What s the word for that 
214, I don t xxx 
215, I don t know it was just Indonesian breath 
216, th oh well the other one Hindi 
217, No 
218, Or Urdu Urdu 
219, it s Urdu 
220, Urdu is is an Indian language 
221, Urdu is an Indian language 
222, uhhuh 
223, oh 
224, yeah I have ya nne Kit Panda 
225, ut like most of the upper class Indians he speaks English 
226, yeah 
227, ritish English 
228, yeah 
229, With a real slant to it 
230, hm okay 
231, ut we kind of figured that between uh Leslie who speaks ritish
232, English 
233, mhm 
234, High ritish English 
235, mhm 
236, and um Carrie who s from Texas 
237, com says Texas in a southern accent 
238, laughs 
239, and me 
240, etween the three of us 
241, when the kids get out of our class they ll be able to understand
242, anything 
243, laughs Right breath That reminds me that you know I co teach
244, with Pat 
245, Pat s from the east coast 
246, No I don t think she has an accent 
247, Once in a great while I can hear something but she 
248, She and I speak very much alike very similar I think 
249, pronouncing words 
250, I d say you re from xxx too 
251, Well anyway l last year one of our students said 
252, uh you and Gloria speak pronounce things differently 
253, and Pat thought that was really sharp of her that she had that
254, good of ear that she could 
255, tell we pronounce things slightly different 
256, yeah we re always talking about words that we pronounce differently
257, 
258, End
259,
